"utilizeID","requisitionID","itemID","technicianID","qtyOut","dateUtilize","remark"
"1869","1525","28","19","1.000","2023-07-14",
"1870","1526","28","19","1.000","2023-07-14",
"1871","1527","28","19","1.000","2023-07-14",
"1872","1528","28","19","1.000","2023-07-14",
"1873","1529","28","19","1.000","2023-07-14",
"1874","1529","1306","19","1.000","2023-07-14",
"1875","1530","28","19","1.000","2023-07-14",
"1876","1520","880","1","6.000","2023-07-14",
"1877","1520","1752","1","1.000","2023-07-14",
"1878","1520","1629","1","1.000","2023-07-14",
"1879","1520","877","1","0.100","2023-07-14",
"1880","1532","1753","7","8.000","2023-07-14",
"1881","1531","1671","8","7.000","2023-07-14",
"1882","1531","834","8","7.125","2023-07-14",
"1883","1533","1669","8","25.000","2023-07-14",
"1884","1533","1731","8","15.000","2023-07-14",
"1885","1534","1671","8","20.000","2023-07-14",
"1886","1534","754","8","1.000","2023-07-14",
"1887","1534","1296","8","0.500","2023-07-14",
"1888","1534","1670","8","2.300","2023-07-14",
"1889","1535","658","8","2.000","2023-07-14",
"1890","1536","567","8","3.000","2023-07-14",
"1891","1536","1670","8","10.000","2023-07-14","for making water storage tank stand for Nursery"
"1892","1537","1624","8","1.000","2023-07-14",
"1893","1538","798","8","4.000","2023-07-14",
"1894","1539","1671","8","1.000","2023-07-14",
"1895","1540","1671","8","24.000","2023-07-14",
"1896","1540","968","8","2.000","2023-07-14",
"1897","1540","294","8","20.000","2023-07-14",
"1898","1540","1492","8","1.000","2023-07-14",
"1899","1540","1680","8","2.000","2023-07-14",
"1900","1540","1664","8","2.000","2023-07-14",
"1901","1540","1297","8","5.450","2023-07-14",
"1902","1541","1028","7","1.000","2023-07-14",
"1903","1541","1603","7","9.000","2023-07-14",
"1904","1542","825","8","9.375","2023-07-14",
"1905","1542","834","8","3.403","2023-07-14",
"1906","1543","1669","7","4.000","2023-07-14",
"1907","1544","795","7","30.000","2023-07-14",
"1908","1545","782","7","4.000","2023-07-14",
"1909","1548","1754","8","2.000","2023-07-14",
"1910","1549","1555","8","1.600","2023-07-16",
"1911","1549","1671","8","7.000","2023-07-16",
"1912","1550","657","11","20.000","2023-07-16",
"1913","1550","1684","11","10.000","2023-07-16",
"1914","1550","877","11","1.300","2023-07-16",
"1915","1550","1298","11","2.000","2023-07-16",
"1916","1550","1755","11","10.500","2023-07-16",
"1917","1551","1298","10","2.000","2023-07-16",
"1918","1551","657","10","15.000","2023-07-16",
"1919","1552","1298","10","2.000","2023-07-16",
"1920","1552","657","10","20.000","2023-07-16",
"1921","1553","325","5","1.000","2023-07-16",
"1922","1554","28","5","2.000","2023-07-16",
"1923","1555","28","5","1.000","2023-07-16",
"1924","1556","1750","5","1.000","2023-07-16",
"1925","1557","28","19","1.000","2023-07-16",
"1926","1558","533","19","1.000","2023-07-16",
"1927","1563","28","19","1.000","2023-07-16",
"1928","1564","28","19","1.000","2023-07-16",
"1929","1565","1603","19","6.000","2023-07-16",
"1930","1567","1713","6","1.000","2023-07-16",
"1931","1568","346","6","7.000","2023-07-16",
"1932","1569","346","6","7.000","2023-07-16",
"1933","1569","160","6","1.000","2023-07-16",
"1934","1570","441","18","20.000","2023-07-16",
"1935","1572","870","12","1.000","2023-07-16",
"1936","1572","1621","12","2.000","2023-07-16",
"1937","1572","1040","12","2.000","2023-07-16",
"1938","1572","943","12","0.200","2023-07-16",
"1939","1572","1297","12","0.010","2023-07-16",
"1940","1573","956","12","2.000","2023-07-16",
"1941","1573","1621","12","2.000","2023-07-16",
"1942","1573","943","12","0.200","2023-07-16",
"1943","1573","1040","12","1.000","2023-07-16",
"1944","1574","1621","12","3.000","2023-07-16",
"1945","1574","943","12","0.500","2023-07-16",
"1946","1575","744","9","2.000","2023-07-16",
"1947","1576","840","9","12.000","2023-07-16",
"1948","1576","848","9","12.000","2023-07-16",
"1949","1576","743","9","2.000","2023-07-16",
"1950","1576","1599","9","6.000","2023-07-16",
"1951","1576","1756","9","2.000","2023-07-16",
"1952","1577","776","9","4.000","2023-07-16",
"1953","1578","1404","19","1.000","2023-07-16",
"1954","1579","28","19","1.000","2023-07-16",
"1955","1579","6","19","1.000","2023-07-16",
"1956","1580","28","19","1.000","2023-07-16",
"1957","1580","1603","19","2.000","2023-07-16",
"1958","1581","28","19","1.000","2023-07-16",
"1959","1582","28","19","1.000","2023-07-16",
"1960","1583","346","19","1.000","2023-07-16",
"1961","1584","28","19","1.000","2023-07-16",
"1962","1585","28","19","3.000","2023-07-16",
"1963","1586","28","19","1.000","2023-07-16",
"1964","1587","28","19","1.000","2023-07-16",
"1965","1588","776","19","2.000","2023-07-16",
"1966","1589","1306","19","1.000","2023-07-16",
"1967","825","1601","7","72.000","2023-07-16",
"1968","825","1603","7","125.000","2023-07-16",
"1969","825","648","7","1.000","2023-07-16",
"1970","1590","782","7","24.000","2023-07-16",
"1971","1590","848","7","24.000","2023-07-16",
"1972","1591","1606","7","54.000","2023-07-16",
"1973","1591","1603","7","75.000","2023-07-16",
"1974","1591","849","7","47.000","2023-07-16",
"1975","1591","848","7","13.000","2023-07-16",
"1976","1592","1601","7","84.000","2023-07-16",
"1977","1592","1603","7","50.000","2023-07-16",
"1978","1592","848","7","40.000","2023-07-16",
"1979","1593","1601","7","24.000","2023-07-16",
"1980","1593","1603","7","50.000","2023-07-16",
"1981","1594","1601","7","96.000","2023-07-16",
"1982","1594","1603","7","150.000","2023-07-16",
"1983","1595","1601","7","120.000","2023-07-16",
"1984","1595","1603","7","70.000","2023-07-16",
"1985","1596","1757","9","5.000","2023-07-16",
"1986","1597","1671","8","1.000","2023-07-16",
"1987","1583","1306","19","1.000","2023-07-17",
"1988","1546","28","4","2.000","2023-07-17",
"1989","1546","97","4","0.050","2023-07-17",
"1990","1546","12","4","1.000","2023-07-17",
"1991","1546","549","4","1.000","2023-07-17",
"1992","1546","1297","4","0.040","2023-07-17",
"1993","1546","35","4","1.000","2023-07-17",
"1994","1547","99","4","0.900","2023-07-17",
"1995","1547","97","4","0.200","2023-07-17",
"1996","1547","28","4","6.000","2023-07-17",
"1997","1547","12","4","6.000","2023-07-17",
"1998","1547","549","4","6.000","2023-07-17",
"1999","1547","1297","4","0.160","2023-07-17",
"2000","1547","65","4","2.000","2023-07-17",
"2001","1547","82","4","1.000","2023-07-17",
"2002","1547","83","4","1.000","2023-07-17",
"2003","1547","71","4","0.080","2023-07-17",
"2004","1547","1296","4","1.000","2023-07-17",
"2005","1547","96","4","0.100","2023-07-17",
"2006","1547","46","4","1.000","2023-07-17",
"2007","906","28","18","1.000","2023-07-17",
"2008","905","530","18","1.000","2023-07-17",
"2009","904","28","18","2.000","2023-07-17",
"2010","904","160","18","1.000","2023-07-17",
"2011","903","530","18","1.000","2023-07-17",
"2012","903","533","18","1.000","2023-07-17",
"2013","903","1603","18","6.000","2023-07-17",
"2014","901","28","18","4.000","2023-07-17",
"2015","901","1603","18","10.000","2023-07-17",
"2016","992","28","5","1.000","2023-07-17",
"2017","730","28","18","1.000","2023-07-17",
"2018","727","28","6","1.000","2023-07-17",
"2019","728","28","6","1.000","2023-07-17",
"2020","726","28","18","1.000","2023-07-17",
"2021","729","28","18","1.000","2023-07-17",
"2022","773","540","5","1.000","2023-07-17",
"2023","771","523","17","2.000","2023-07-17",
"2024","771","160","17","1.000","2023-07-17",
"2025","771","1151","17","1.000","2023-07-17",
"2026","772","481","4","23.000","2023-07-17",
"2027","772","160","4","2.000","2023-07-17",
"2028","772","968","4","1.000","2023-07-17",
"2029","772","364","4","8.000","2023-07-17",
"2030","769","325","5","1.000","2023-07-17",
"2031","768","716","6","1.000","2023-07-17",
"2032","767","523","16","4.000","2023-07-17",
"2033","766","968","19","2.000","2023-07-17",
"2034","763","325","15","1.000","2023-07-17",
"2035","759","346","16","2.000","2023-07-17",
"2036","759","183","16","12.000","2023-07-17",
"2037","759","1603","16","10.000","2023-07-17",
"2038","759","160","16","1.000","2023-07-17",
"2039","762","346","18","1.000","2023-07-17",
"2040","762","1606","18","10.000","2023-07-17",
"2041","755","196","16","1.000","2023-07-17",
"2042","757","1639","5","1.000","2023-07-17",
"2043","757","848","5","4.000","2023-07-17",
"2044","757","782","5","4.000","2023-07-17",
"2045","757","180","5","4.000","2023-07-17",
"2046","756","26","5","1.000","2023-07-17",
"2047","1598","1666","3","1.000","2023-07-17",
"2048","1598","943","3","0.300","2023-07-17",
"2049","1598","1668","3","0.005","2023-07-17",
"2050","1598","1290","3","0.200","2023-07-17",
"2051","750","508","18","1.000","2023-07-17",
"2052","750","1703","18","1.000","2023-07-17",
"2053","758","96","6","0.250","2023-07-17",
"2054","752","325","5","1.000","2023-07-17",
"2055","742","346","5","1.000","2023-07-17",
"2056","741","245","6","5.000","2023-07-17",
"2057","740","28","18","1.000","2023-07-17",
"2058","739","28","18","1.000","2023-07-17",
"2059","1599","657","11","3.000","2023-07-17",
"2060","1599","1298","11","0.500","2023-07-17",
"2061","1599","997","11","1.000","2023-07-17",
"2062","1600","657","11","5.000","2023-07-17",
"2063","1600","1755","11","1.250","2023-07-17",
"2064","1600","1762","11","0.208","2023-07-17",
"2065","749","28","18","1.000","2023-07-17",
"2066","743","325","5","1.000","2023-07-17",
"2067","743","1706","5","0.649","2023-07-17",
"2068","743","390","5","1.000","2023-07-17",
"2069","725","1612","5","8.000","2023-07-17",
"2070","725","160","5","1.000","2023-07-17",
"2071","734","28","5","4.000","2023-07-17",
"2072","734","325","5","1.000","2023-07-17",
"2073","738","28","18","1.000","2023-07-17",
"2074","737","28","18","1.000","2023-07-17",
"2075","724","196","5","2.000","2023-07-17",
"2076","723","78","15","1.000","2023-07-17",
"2077","733","1337","16","6.000","2023-07-17",
"2078","733","1738","16","6.000","2023-07-17",
"2079","733","440","16","6.000","2023-07-17",
"2080","733","364","16","6.000","2023-07-17",
"2081","733","160","16","1.000","2023-07-17",
"2082","733","186","16","12.000","2023-07-17",
"2083","722","526","15","1.000","2023-07-17",
"2084","721","28","15","1.000","2023-07-17",
"2085","720","453","4","5.000","2023-07-17",
"2086","720","534","4","1.000","2023-07-17",
"2087","720","362","4","2.000","2023-07-17",
"2088","720","160","4","1.000","2023-07-17",
"2089","720","1653","4","1.000","2023-07-17",
"2090","720","309","15","1.000","2023-07-17","test lamp ke liye"
"2091","720","142","15","1.000","2023-07-17","test lamp ke liye"
"2092","735","325","6","20.000","2023-07-17",
"2093","735","514","6","3.000","2023-07-17",
"2094","735","73","6","2.000","2023-07-17",
"2095","735","968","6","2.000","2023-07-17",
"2096","735","1706","6","8.000","2023-07-17",
"2097","735","1606","6","30.000","2023-07-17",
"2098","735","160","6","1.000","2023-07-17",
"2099","735","849","6","30.000","2023-07-17",
"2100","718","520","6","5.000","2023-07-17",
"2101","718","1606","6","10.000","2023-07-17",
"2102","718","160","6","1.000","2023-07-17",
"2103","718","463","6","10.000","2023-07-17",
"2104","1606","840","18","4.000","2023-07-18",
"2105","1606","325","18","1.000","2023-07-18",
"2106","1607","28","18","1.000","2023-07-18",
"2107","1607","840","18","4.000","2023-07-18",
"2108","1608","1606","19","2.000","2023-07-18",
"2109","1609","1603","19","4.000","2023-07-18",
"2110","1610","28","19","1.000","2023-07-18",
"2111","1610","1606","19","4.000","2023-07-18",
"2112","1611","28","18","1.000","2023-07-18",
"2113","1612","28","18","2.000","2023-07-18",
"2114","1613","28","18","2.000","2023-07-18",
"2115","1614","28","18","1.000","2023-07-18",
"2116","1615","28","18","1.000","2023-07-18",
"2117","1616","28","18","1.000","2023-07-18",
"2118","1617","1296","19","0.300","2023-07-18",
"2119","1618","520","19","1.000","2023-07-18",
"2120","1619","520","19","1.000","2023-07-18",
"2121","1620","366","6","4.000","2023-07-18",
"2122","1622","28","5","2.000","2023-07-18",
"2123","1623","1671","8","6.000","2023-07-18",
"2124","1624","742","9","1.000","2023-07-18",
"2125","1624","1669","9","4.000","2023-07-18",
"2126","1625","673","30","5.300","2023-07-18",
"2127","1625","968","30","1.000","2023-07-18",
"2128","1625","788","30","25.000","2023-07-18",
"2129","917","608","30","1.500","2023-07-18",
"2130","917","757","30","1.000","2023-07-18",
"2131","918","586","30","2.500","2023-07-18",
"2132","918","812","30","1.200","2023-07-18",
"2133","918","584","30","0.100","2023-07-18",
"2134","918","759","30","2.000","2023-07-18",
"2135","918","968","30","4.000","2023-07-18",
"2136","916","608","30","1.000","2023-07-18",
"2137","916","757","30","1.000","2023-07-18",
"2138","717","508","18","1.000","2023-07-18",
"2139","717","440","18","2.000","2023-07-18",
"2140","716","508","5","1.000","2023-07-18",
"2141","716","160","5","1.000","2023-07-18",
"2142","716","1703","5","1.000","2023-07-18",
"2143","715","28","18","1.000","2023-07-18",
"2144","714","1764","6","1.000","2023-07-18",
"2145","714","160","6","1.000","2023-07-18",
"2146","713","79","6","1.000","2023-07-18",
"2147","712","1764","6","1.000","2023-07-18",
"2148","712","160","6","1.000","2023-07-18",
"2149","711","414","5","1.000","2023-07-18",
"2150","710","463","15","4.000","2023-07-18",
"2151","710","193","15","4.000","2023-07-18",
"2152","700","859","5","5.000","2023-07-18",
"2153","700","862","5","5.000","2023-07-18",
"2154","701","28","5","1.000","2023-07-18",
"2155","702","28","15","2.000","2023-07-18",
"2156","703","131","5","1.000","2023-07-18",
"2157","704","532","18","2.000","2023-07-18",
"2158","705","859","5","6.000","2023-07-18",
"2159","705","862","5","6.000","2023-07-18",
"2160","706","1317","19","1.000","2023-07-18",
"2161","707","73","6","8.000","2023-07-18",
"2162","707","325","6","3.000","2023-07-18",
"2163","708","1635","15","4.000","2023-07-18",
"2164","709","859","5","6.000","2023-07-18",
"2165","709","862","5","6.000","2023-07-18",
"2166","699","383","6","1.000","2023-07-18",
"2167","699","357","6","1.000","2023-07-18",
"2168","698","520","18","1.000","2023-07-18",
"2169","697","520","18","1.000","2023-07-18",
"2170","695","28","16","1.000","2023-07-18",
"2171","694","378","16","1.000","2023-07-18",
"2172","694","848","16","2.000","2023-07-18",
"2173","694","782","16","2.000","2023-07-18",
"2174","694","1739","16","6.000","2023-07-18",
"2175","694","1423","16","1.000","2023-07-18",
"2176","693","28","15","1.000","2023-07-18",
"2177","692","536","16","1.000","2023-07-18",
"2178","692","440","16","4.000","2023-07-18",
"2179","692","359","16","2.000","2023-07-18",
"2180","692","782","16","4.000","2023-07-18",
"2181","691","73","15","2.000","2023-07-18",
"2182","690","398","5","1.000","2023-07-18",
"2183","690","78","5","2.000","2023-07-18",
"2184","690","782","5","5.000","2023-07-18",
"2185","690","848","5","5.000","2023-07-18",
"2186","689","148","18","1.000","2023-07-18",
"2187","688","520","18","1.000","2023-07-18",
"2188","687","520","18","10.000","2023-07-18",
"2189","686","1706","18","0.417","2023-07-18",
"2190","686","325","18","2.000","2023-07-18",
"2191","686","1766","18","1.000","2023-07-18",
"2192","684","1706","18","0.625","2023-07-18",
"2193","684","73","18","1.000","2023-07-18",
"2194","683","508","5","3.000","2023-07-18",
"2195","683","160","5","1.000","2023-07-18",
"2196","682","1639","16","5.000","2023-07-18",
"2197","682","1739","16","27.000","2023-07-18",
"2198","682","848","16","12.000","2023-07-18",
"2199","682","1669","16","12.000","2023-07-18",
"2200","681","520","6","1.000","2023-07-18",
"2201","680","1768","16","1.000","2023-07-18",
"2202","680","526","16","2.000","2023-07-18","Pankaj, rajendra"
"2203","678","520","18","1.000","2023-07-18",
"2204","745","520","18","6.000","2023-07-18",
"2205","677","520","18","1.000","2023-07-18",
"2206","676","520","18","3.000","2023-07-18",
"2207","675","1489","16","2.000","2023-07-18",
"2208","674","197","24","1.000","2023-07-18",
"2209","673","1317","19","2.000","2023-07-18",
"2210","672","520","17","1.000","2023-07-18",
"2211","671","520","16","1.000","2023-07-18",
"2212","670","561","18","1.000","2023-07-18",
"2213","669","520","18","5.000","2023-07-18",
"2214","861","528","16","1.000","2023-07-18","sr.no.A1665869"
"2215","668","142","18","3.000","2023-07-18",
"2216","665","520","16","2.000","2023-07-18",
"2217","663","143","16","1.000","2023-07-18",
"2218","662","539","15","1.000","2023-07-18",
"2219","662","540","15","1.000","2023-07-18",
"2220","996","366","4","2.000","2023-07-18",
"2221","996","848","4","8.000","2023-07-18",
"2222","996","782","4","8.000","2023-07-18",
"2223","996","180","4","6.000","2023-07-18",
"2224","996","835","16","4.000","2023-07-18",
"2225","996","520","16","1.000","2023-07-18",
"2226","996","318","16","1.000","2023-07-18",
"2227","997","1728","15","1.000","2023-07-18",
"2228","997","833","15","2.000","2023-07-18",
"2229","659","1739","6","15.000","2023-07-18",
"2230","657","28","18","1.000","2023-07-18",
"2231","656","520","18","1.000","2023-07-18",
"2232","656","28","18","1.000","2023-07-18",
"2233","654","28","6","1.000","2023-07-18",
"2234","653","28","18","1.000","2023-07-18",
"2235","652","520","6","2.000","2023-07-18",
"2236","651","136","15","2.000","2023-07-18",
"2237","650","520","6","1.000","2023-07-18",
"2238","646","528","16","1.000","2023-07-18","Sr.No.A1665873 L&T"
"2239","645","520","16","1.000","2023-07-18",
"2240","643","968","19","1.000","2023-07-18",
"2241","643","760","19","1.000","2023-07-18",
"2242","642","1665","15","10.000","2023-07-18",
"2243","642","271","15","1.000","2023-07-18",
"2244","642","293","15","1.000","2023-07-18",
"2245","641","520","17","4.000","2023-07-18",
"2246","640","520","15","1.000","2023-07-18",
"2247","1621","12","4","2.000","2023-07-19",
"2248","1621","549","4","3.000","2023-07-19",
"2249","1621","99","4","0.225","2023-07-19",
"2250","1621","65","4","0.500","2023-07-19",
"2251","1621","71","4","0.020","2023-07-19",
"2252","1621","82","4","0.200","2023-07-19",
"2253","1621","83","4","0.400","2023-07-19",
"2254","1621","97","4","0.060","2023-07-19",
"2255","1621","28","4","3.000","2023-07-19",
"2256","719","392","15","1.000","2023-07-19",
"2257","719","848","15","4.000","2023-07-19",
"2258","719","773","15","4.000","2023-07-19",
"2259","655","520","19","1.000","2023-07-19",
"2260","1626","536","4","1.000","2023-07-19",
"2261","1627","604","2","2.000","2023-07-19",
"2262","1628","608","2","1.000","2023-07-19",
"2263","1629","526","46","1.000","2023-07-19",
"2264","1630","1317","17","1.000","2023-07-19",
"2265","1632","1317","16","1.000","2023-07-19",
"2266","1633","520","16","1.000","2023-07-19",
"2267","1634","142","16","1.000","2023-07-19",
"2268","1634","160","16","1.000","2023-07-19",
"2269","1635","608","30","3.700","2023-07-19",
"2270","1635","612","30","5.400","2023-07-19",
"2271","1635","1602","30","20.000","2023-07-19",
"2272","1636","608","30","0.550","2023-07-19",
"2273","1636","612","30","0.500","2023-07-19",
"2274","1638","608","30","1.000","2023-07-19",
"2275","1638","612","30","1.000","2023-07-19",
"2276","1638","760","30","1.000","2023-07-19",
"2277","1639","608","30","2.000","2023-07-19",
"2278","1639","612","30","1.500","2023-07-19",
"2279","1640","1605","30","0.200","2023-07-19",
"2280","1640","812","30","0.100","2023-07-19",
"2281","1641","582","30","11.750","2023-07-19",
"2282","1641","812","30","3.000","2023-07-19",
"2283","1641","968","30","4.000","2023-07-19",
"2284","1642","481","4","28.000","2023-07-19",
"2285","1642","160","4","2.000","2023-07-19",
"2286","1642","1764","4","1.000","2023-07-19","J- Block fidder pillar no. 3"
"2287","1644","1290","1","0.500","2023-07-20",
"2288","1645","873","1","1.000","2023-07-20",
"2289","1645","1290","1","0.500","2023-07-20",
"2290","1646","880","1","1.000","2023-07-20",
"2291","1646","869","1","1.000","2023-07-20",
"2292","1647","1212","1","1.000","2023-07-20",
"2293","1647","877","1","0.200","2023-07-20",
"2294","1648","867","3","1.000","2023-07-20",
"2295","1648","1290","3","0.200","2023-07-20",
"2296","1648","1770","3","1.000","2023-07-20",
"2297","1649","1620","3","1.000","2023-07-20",
"2298","1649","1290","3","0.200","2023-07-20",
"2299","1650","877","3","0.200","2023-07-20",
"2300","1651","97","4","0.025","2023-07-20",
"2301","1651","1297","4","0.025","2023-07-20",
"2302","1651","12","4","1.000","2023-07-20",
"2303","1651","549","4","1.000","2023-07-20",
"2304","1652","99","4","0.210","2023-07-20",
"2305","1652","97","4","0.050","2023-07-20",
"2306","1652","28","4","1.000","2023-07-20",
"2307","1652","12","4","2.000","2023-07-20",
"2308","1652","549","4","1.000","2023-07-20",
"2309","1652","1297","4","0.050","2023-07-20",
"2310","1652","71","4","0.020","2023-07-20",
"2311","1652","65","4","0.500","2023-07-20",
"2312","1652","82","4","0.200","2023-07-20",
"2313","1652","83","4","0.400","2023-07-20",
"2314","1652","1296","4","1.000","2023-07-20",
"2315","1653","99","4","0.225","2023-07-20",
"2316","1653","97","4","0.025","2023-07-20",
"2317","1653","549","4","1.000","2023-07-20",
"2318","1653","1297","4","0.020","2023-07-20",
"2319","1653","71","4","0.020","2023-07-20",
"2320","1653","65","4","0.500","2023-07-20",
"2321","1653","82","4","0.200","2023-07-20",
"2322","1653","83","4","0.400","2023-07-20",
"2323","1653","12","4","1.000","2023-07-20",
"2324","1654","1599","9","16.000","2023-07-20",
"2325","1655","1603","9","8.000","2023-07-20",
"2326","1656","825","2","5.000","2023-07-20",
"2327","1657","1597","2","20.000","2023-07-20",
"2328","1657","736","2","0.050","2023-07-20",
"2329","1658","1597","2","40.000","2023-07-20",
"2330","1659","631","2","2.000","2023-07-20",
"2331","1659","776","2","2.000","2023-07-20",
"2332","1659","773","2","24.000","2023-07-20",
"2333","1660","670","2","1.000","2023-07-20",
"2334","1660","773","2","6.000","2023-07-20",
"2335","1661","1747","2","4.830","2023-07-20","29""x24""-"
"2336","1662","1603","2","9.000","2023-07-20",
"2337","1662","1606","2","15.000","2023-07-20",
"2338","1665","604","2","2.000","2023-07-20",
"2339","1666","773","7","4.000","2023-07-20",
"2340","1666","848","7","4.000","2023-07-20",
"2341","1667","604","7","2.000","2023-07-20",
"2342","1667","782","7","8.000","2023-07-20",
"2343","1669","1758","7","1.000","2023-07-20",
"2344","1671","520","5","3.000","2023-07-20",
"2345","1672","540","5","1.000","2023-07-20",
"2346","1673","28","15","1.000","2023-07-20",
"2347","1675","28","15","1.000","2023-07-20",
"2348","1674","28","15","1.000","2023-07-20",
"2349","1676","325","19","1.000","2023-07-20",
"2350","1677","28","19","1.000","2023-07-20",
"2351","1670","1739","5","60.000","2023-07-20",
"2352","1670","160","5","1.000","2023-07-20",
"2353","1678","520","19","1.000","2023-07-20",
"2354","1679","28","19","1.000","2023-07-20",
"2355","1680","28","19","1.000","2023-07-20",
"2356","1681","28","19","1.000","2023-07-20",
"2357","1682","28","19","1.000","2023-07-20",
"2358","1683","28","19","1.000","2023-07-20",
"2359","1684","28","19","1.000","2023-07-20",
"2360","1685","28","19","1.000","2023-07-20",
"2361","1686","1671","8","1.000","2023-07-20",
"2362","1686","1110","8","1.250","2023-07-20",
"2363","1686","754","8","1.000","2023-07-20",
"2364","1688","28","19","1.000","2023-07-20",
"2365","1691","520","19","1.000","2023-07-20",
"2366","1692","520","19","1.000","2023-07-20",
"2367","1693","375","4","1.000","2023-07-21",
"2368","1693","367","4","4.000","2023-07-21",
"2369","1693","362","4","5.000","2023-07-21",
"2370","1693","359","4","1.000","2023-07-21",
"2371","1693","450","4","0.500","2023-07-21",
"2372","1643","1005","1","1.000","2023-07-21",
"2373","1696","520","18","1.000","2023-07-21",
"2374","1697","520","19","1.000","2023-07-21",
"2375","1698","28","19","1.000","2023-07-21",
"2376","1698","520","19","1.000","2023-07-21",
"2377","1699","28","19","1.000","2023-07-21",
"2378","1700","28","19","1.000","2023-07-21",
"2379","1701","28","19","1.000","2023-07-21",
"2380","1702","28","19","1.000","2023-07-21",
"2381","1702","325","19","1.000","2023-07-21",
"2382","1704","28","19","1.000","2023-07-21",
"2383","1705","514","19","1.000","2023-07-21",
"2384","1705","520","19","1.000","2023-07-21",
"2385","1706","657","11","3.000","2023-07-21",
"2386","1706","1298","11","0.500","2023-07-21",
"2387","1707","657","11","25.000","2023-07-21",
"2388","1707","1298","11","5.000","2023-07-21",
"2389","1707","995","11","1.000","2023-07-21",
"2390","1707","877","11","0.100","2023-07-21",
"2391","1708","849","6","4.000","2023-07-21",
"2392","1708","773","6","4.000","2023-07-21",
"2393","1709","28","16","1.000","2023-07-21",
"2394","1711","520","6","2.000","2023-07-21",
"2395","1713","520","16","1.000","2023-07-21",
"2396","1713","28","16","1.000","2023-07-21",
"2397","1714","28","16","1.000","2023-07-21",
"2398","1715","1317","16","3.000","2023-07-21",
"2399","1716","742","2","18.000","2023-07-21",
"2400","1717","520","16","1.000","2023-07-21",
"2401","1719","28","16","1.000","2023-07-21",
"2402","1720","28","16","1.000","2023-07-21",
"2403","1721","28","16","4.000","2023-07-21",
"2404","1721","520","16","1.000","2023-07-21",
"2405","1722","520","6","13.000","2023-07-21",
"2406","1723","534","16","1.000","2023-07-21",
"2407","1723","1296","16","0.500","2023-07-21",
"2408","1724","28","6","2.000","2023-07-21",
"2409","1725","28","19","1.000","2023-07-23",
"2410","1726","520","6","1.000","2023-07-23",
"2411","1727","520","16","1.000","2023-07-23",
"2412","1728","848","6","4.000","2023-07-23",
"2413","1728","773","6","4.000","2023-07-23",
"2414","1728","1706","6","0.833","2023-07-23",
"2415","1729","389","18","6.000","2023-07-23",
"2416","1729","773","18","12.000","2023-07-23",
"2417","1729","848","18","12.000","2023-07-23",
"2418","1731","197","18","1.000","2023-07-23",
"2419","1732","520","6","2.000","2023-07-23",
"2420","1732","773","6","2.000","2023-07-23",
"2421","1733","520","6","2.000","2023-07-23",
"2422","1733","773","6","4.000","2023-07-23",
"2423","1734","520","6","2.000","2023-07-23",
"2424","1734","28","6","1.000","2023-07-23",
"2425","1734","773","6","4.000","2023-07-23",
"2426","527","956","12","1.000","2023-07-23",
"2427","527","46","12","0.500","2023-07-23",
"2428","527","1040","12","2.000","2023-07-23",
"2429","525","1102","12","1.000","2023-07-23",
"2430","525","1015","12","1.000","2023-07-23",
"2431","525","871","12","1.000","2023-07-23",
"2432","525","943","12","1.000","2023-07-23",
"2433","525","1668","12","10.000","2023-07-23",
"2434","525","1621","12","3.000","2023-07-23",
"2435","525","869","12","1.000","2023-07-23",
"2436","529","968","3","1.000","2023-07-23",
"2437","524","1621","12","1.000","2023-07-23",
"2438","523","870","12","1.000","2023-07-23",
"2439","523","1621","12","1.000","2023-07-23",
"2440","1735","1666","3","1.000","2023-07-23",
"2441","1735","956","3","1.000","2023-07-23",
"2442","1735","943","3","1.000","2023-07-23",
"2443","1736","1056","1","1.000","2023-07-23",
"2444","1736","1144","1","1.000","2023-07-23",
"2445","1736","953","1","1.000","2023-07-23",
"2446","1736","943","1","1.000","2023-07-23",
"2447","517","908","1","1.000","2023-07-23",
"2448","517","1626","1","2.000","2023-07-23",
"2449","517","907","1","2.000","2023-07-23",
"2450","516","908","1","1.000","2023-07-23",
"2451","514","898","3","2.000","2023-07-23",
"2452","514","848","3","4.000","2023-07-23",
"2453","514","782","3","4.000","2023-07-23",
"2454","512","434","12","1.000","2023-07-23",
"2455","511","434","1","1.000","2023-07-23",
"2456","510","886","3","1.000","2023-07-23",
"2457","923","908","3","1.000","2023-07-23",
"2458","923","1626","3","2.000","2023-07-23",
"2459","923","907","3","2.000","2023-07-23",
"2460","508","867","3","2.000","2023-07-23",
"2461","925","1015","3","2.000","2023-07-23",
"2462","925","956","3","1.000","2023-07-23",
"2463","925","943","3","2.000","2023-07-23",
"2464","925","1668","3","20.000","2023-07-23",
"2465","505","1290","1","0.500","2023-07-23",
"2466","504","1171","12","1.000","2023-07-23",
"2467","503","910","3","1.000","2023-07-23",
"2468","503","1620","3","1.000","2023-07-23",
"2469","502","1015","12","1.000","2023-07-23",
"2470","502","956","12","3.000","2023-07-23",
"2471","502","905","12","1.000","2023-07-23",
"2472","502","1621","12","3.000","2023-07-23",
"2473","502","943","12","1.000","2023-07-23",
"2474","502","1668","12","10.000","2023-07-23",
"2475","500","873","1","1.000","2023-07-23",
