CaseID,Activity,Timestamp
1586,Revisit the location,7/16/2023
1586,Status: Resolved,7/17/2023
1587,Electrical (Office/Academics/Hostels) (Request received),7/14/2023
1587,Er. Satya Prakash Sahu (Assigned),7/16/2023
1587,Vinod Yadav (Visits the Place),7/16/2023
1587,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/16/2023
1587,Revisit the location,7/16/2023
1587,Status: Resolved,7/17/2023
1588,Electrical (Office/Academics/Hostels) (Request received),7/14/2023
1588,Er. Satya Prakash Sahu (Assigned),7/16/2023
1588,Vinod Yadav (Visits the Place),7/16/2023
1588,"Common, Screw Steel-20x8 (Indent the item)",7/16/2023
1588,Revisit the location,7/16/2023
1588,Status: Resolved,7/17/2023
1589,Electrical (Office/Academics/Hostels) (Request received),7/14/2023
1589,Er. Satya Prakash Sahu (Assigned),7/16/2023
1589,Vinod Yadav (Visits the Place),7/16/2023
1589,"Electrical, 20W LED Batten Fitting (4 ft) Retrofit type (Indent the item)",7/16/2023
1589,Revisit the location,7/16/2023
1589,Status: Resolved,7/17/2023
1590,Carpentry (Request received),6/10/2023
1590,Er. Manik Chandra (Assigned),7/16/2023
1590,Ramanand (Visits the Place),7/16/2023
1590,"Common, Common, Screw Steel-35/4, PVC Gully- WP 50 (Indent the item)",7/16/2023
1590,Revisit the location,7/16/2023
1590,Status: Resolved,7/17/2023
1591,Carpentry (Request received),6/12/2023
1591,Er. Manik Chandra (Assigned),7/16/2023
1591,Ramanand (Visits the Place),7/16/2023
1591,"Common, Common, Common, Common, PVC Gully- WP 50, PVC Gully-WP 38, Black screw 1.25"", 32 mm, Black Screw 2"" 50 mm (Indent the item)",7/16/2023
1591,Revisit the location,7/16/2023
1591,Status: Resolved,7/17/2023
1592,Carpentry (Request received),6/13/2023
1592,Er. Manik Chandra (Assigned),7/16/2023
1592,Ramanand (Visits the Place),7/16/2023
1592,"Common, Carpenter, Common, PVC Gully- WP 50, Gypsum board (12.5mm thick), Black screw 1.25"", 32 mm (Indent the item)",7/16/2023
1592,Revisit the location,7/16/2023
1592,Status: Resolved,7/17/2023
1593,Carpentry (Request received),6/15/2023
1593,Er. Manik Chandra (Assigned),7/16/2023
1593,Ramanand (Visits the Place),7/16/2023
1593,"Carpenter, Common, Gypsum board (12.5mm thick), Black screw 1.25"", 32 mm (Indent the item)",7/16/2023
1593,Revisit the location,7/16/2023
1593,Status: Resolved,7/17/2023
1594,Carpentry (Request received),6/19/2023
1594,Er. Manik Chandra (Assigned),7/16/2023
1594,Ramanand (Visits the Place),7/16/2023
1594,"Carpenter, Common, Gypsum board (12.5mm thick), Black screw 1.25"", 32 mm (Indent the item)",7/16/2023
1594,Revisit the location,7/16/2023
1594,Status: Resolved,7/17/2023
1595,Carpentry (Request received),5/22/2023
1595,Er. Manik Chandra (Assigned),7/16/2023
1595,Ramanand (Visits the Place),7/16/2023
1595,"Carpenter, Common, Gypsum board (12.5mm thick), Black screw 1.25"", 32 mm (Indent the item)",7/16/2023
1595,Revisit the location,7/16/2023
1595,Status: Resolved,7/17/2023
1596,Carpentry (Request received),6/22/2023
1596,Er. Manik Chandra (Assigned),7/16/2023
1596,Rama Shanker Vishwakarma (Visits the Place),7/16/2023
1596,"Carpenter, Al. Emlia kunda-5"" (Indent the item)",7/16/2023
1596,Revisit the location,7/16/2023
1596,Status: Resolved,7/17/2023
1597,Welding Work (Request received),7/13/2023
1597,Er. Avinash Mishra (Assigned),7/16/2023
1597,Arjun Singh  (Visits the Place),7/16/2023
1597,"Civil, welding rod 10 No. (Indent the item)",7/16/2023
1597,Revisit the location,7/16/2023
1597,Status: Resolved,7/17/2023
1598,Plumbing (Request received),7/16/2023
1598,Er. Manik Chandra (Assigned),7/17/2023
1598,Santosh Kumar  (Visits the Place),7/17/2023
1598,"Plumbing, Plumbing, Plumbing, Plumbing, Dhaga Roll, Taplon Tape Roll, Cp waste jally H/T, Mseal Safeda (Indent the item)",7/17/2023
1598,Revisit the location,7/17/2023
1598,Status: Resolved,7/18/2023
1599,Civil Work (Mason) (Request received),7/17/2023
1599,Er. Avinash Mishra (Assigned),7/17/2023
1599,Shyam Narayan (Visits the Place),7/17/2023
1599,"Civil, Plumbing, Civil, Black Cement , Cp Floor Jally-5inch Plain, Coarse Sand (Indent the item)",7/17/2023
1599,Revisit the location,7/17/2023
1599,Status: Resolved,7/18/2023
1600,Civil Work (Mason) (Request received),7/17/2023
1600,Er. Avinash Mishra (Assigned),7/17/2023
1600,Shyam Narayan (Visits the Place),7/17/2023
1600,"Civil, Civil, Civil, Black Cement , (2x2) ft old tiles, Granite stone-(old) (Indent the item)",7/17/2023
1600,Revisit the location,7/17/2023
1600,Status: Resolved,7/18/2023
1601,Electrical (Office/Academics/Hostels) (Request received),7/16/2023
1601,Er. Satya Prakash Sahu (Assigned),7/18/2023
1601,Revisit the location,7/18/2023
1601,Status: Resolved,7/19/2023
1602,Electrical (Office/Academics/Hostels) (Request received),7/16/2023
1602,Er. Satya Prakash Sahu (Assigned),7/18/2023
1602,Revisit the location,7/18/2023
1602,Status: Resolved,7/19/2023
1603,Electrical (Office/Academics/Hostels) (Request received),7/16/2023
1603,Er. Satya Prakash Sahu (Assigned),7/18/2023
1603,Revisit the location,7/18/2023
1603,Status: Resolved,7/19/2023
1604,Electrical (Office/Academics/Hostels) (Request received),7/15/2023
1604,Er. Satya Prakash Sahu (Assigned),7/18/2023
1604,Revisit the location,7/18/2023
1604,Status: Resolved,7/19/2023
1605,Electrical (Office/Academics/Hostels) (Request received),7/15/2023
1605,Er. Satya Prakash Sahu (Assigned),7/18/2023
1605,Revisit the location,7/18/2023
1605,Status: Resolved,7/19/2023
1606,Electrical (Office/Academics/Hostels) (Request received),7/16/2023
1606,Er. Satya Prakash Sahu (Assigned),7/18/2023
1606,Devendra Kumar  (Visits the Place),7/18/2023
1606,"Electrical, Common, Switch 6 Amp anchor, Piano type, Screw Steel 50x10 MM (Indent the item)",7/18/2023
1606,Status: Underway,7/16/2023
1607,Electrical (Office/Academics/Hostels) (Request received),7/16/2023
1607,Er. Satya Prakash Sahu (Assigned),7/18/2023
1607,Devendra Kumar  (Visits the Place),7/18/2023
1607,"Fan, Common, Capacitor 2.5 MFD x, Screw Steel 50x10 MM (Indent the item)",7/18/2023
1607,Revisit the location,7/18/2023
1607,Status: Resolved,7/19/2023
1608,Electrical (Office/Academics/Hostels) (Request received),7/15/2023
1608,Er. Satya Prakash Sahu (Assigned),7/18/2023
1608,Vinod Yadav (Visits the Place),7/18/2023
1608,"Common, Black Screw 2"" 50 mm (Indent the item)",7/18/2023
1608,Revisit the location,7/18/2023
1608,Status: Resolved,7/19/2023
1609,Electrical (Office/Academics/Hostels) (Request received),7/15/2023
1609,Er. Satya Prakash Sahu (Assigned),7/18/2023
1609,Vinod Yadav (Visits the Place),7/18/2023
1609,"Common, Black screw 1.25"", 32 mm (Indent the item)",7/18/2023
1609,Revisit the location,7/18/2023
1609,Status: Resolved,7/19/2023
1610,Electrical (Office/Academics/Hostels) (Request received),7/15/2023
1610,Er. Satya Prakash Sahu (Assigned),7/18/2023
1610,Vinod Yadav (Visits the Place),7/18/2023
1610,"Fan, Common, Capacitor 2.5 MFD x, Black Screw 2"" 50 mm (Indent the item)",7/18/2023
1610,Revisit the location,7/18/2023
1610,Status: Resolved,7/19/2023
1611,Electrical (Office/Academics/Hostels) (Request received),7/16/2023
1611,Er. Satya Prakash Sahu (Assigned),7/18/2023
1611,Devendra Kumar  (Visits the Place),7/18/2023
1611,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/18/2023
1611,Revisit the location,7/18/2023
1611,Status: Resolved,7/19/2023
1612,Electrical (Office/Academics/Hostels) (Request received),7/16/2023
1612,Er. Satya Prakash Sahu (Assigned),7/18/2023
1612,Devendra Kumar  (Visits the Place),7/18/2023
1612,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/18/2023
1612,Revisit the location,7/18/2023
1612,Status: Resolved,7/19/2023
1613,Electrical (Office/Academics/Hostels) (Request received),7/16/2023
1613,Er. Satya Prakash Sahu (Assigned),7/18/2023
1613,Devendra Kumar  (Visits the Place),7/18/2023
1613,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/18/2023
1613,Revisit the location,7/18/2023
1613,Status: Resolved,7/19/2023
1614,Electrical (Office/Academics/Hostels) (Request received),7/16/2023
1614,Er. Satya Prakash Sahu (Assigned),7/18/2023
1614,Devendra Kumar  (Visits the Place),7/18/2023
1614,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/18/2023
1614,Revisit the location,7/18/2023
1614,Status: Resolved,7/19/2023
1615,Electrical (Office/Academics/Hostels) (Request received),7/16/2023
1615,Er. Satya Prakash Sahu (Assigned),7/18/2023
1615,Devendra Kumar  (Visits the Place),7/18/2023
1615,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/18/2023
1615,Revisit the location,7/18/2023
1615,Status: Resolved,7/19/2023
1616,Electrical (Office/Academics/Hostels) (Request received),7/16/2023
1616,Er. Satya Prakash Sahu (Assigned),7/18/2023
1616,Devendra Kumar  (Visits the Place),7/18/2023
1616,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/18/2023
1616,Revisit the location,7/18/2023
1616,Status: Resolved,7/19/2023
1617,Electrical (Office/Academics/Hostels) (Request received),7/15/2023
1617,Er. Satya Prakash Sahu (Assigned),7/18/2023
1617,Vinod Yadav (Visits the Place),7/18/2023
1617,"Plumbing, Old Dhoti (Indent the item)",7/18/2023
1617,Revisit the location,7/18/2023
1617,Status: Resolved,7/19/2023
1618,Electrical (Office/Academics/Hostels) (Request received),7/15/2023
1618,Er. Satya Prakash Sahu (Assigned),7/18/2023
1618,Vinod Yadav (Visits the Place),7/18/2023
1618,"Electrical, 10W LED Batten fitting, Crompton (Indent the item)",7/18/2023
1618,Revisit the location,7/18/2023
1618,Status: Resolved,7/19/2023
1619,Electrical (Office/Academics/Hostels) (Request received),7/15/2023
1619,Er. Satya Prakash Sahu (Assigned),7/18/2023
1619,Vinod Yadav (Visits the Place),7/18/2023
1619,"Electrical, 10W LED Batten fitting, Crompton (Indent the item)",7/18/2023
1619,Revisit the location,7/18/2023
1619,Status: Resolved,7/19/2023
1620,External Electrification (Request received),6/18/2023
1620,Er. Satya Prakash Sahu (Assigned),7/18/2023
1620,Hajari Prasad (Visits the Place),7/18/2023
1620,"Electrical, 25 Sq.mm cu. lugs, bottle type (Indent the item)",7/18/2023
1620,Revisit the location,7/18/2023
1620,Status: Resolved,7/19/2023
1621,Fan Workshop (Request received),7/16/2023
1621,Er. Akhilesh Mishra (Assigned),7/18/2023
1621,Ravi Prakash (Visits the Place),7/19/2023
1621,"Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Bearing-6201, Capacitor 2.5 MFD x, 10/76 two core twisted wire, PVC 7 No. White, Glass Sleeving No-1 (1 mtr. length), Glass Sleeving No.2 (1 mtr. length), Varnish, Winding Wire-35 No., Bearing-6202 (Indent the item)",7/18/2023
1621,Revisit the location,7/19/2023
1621,Status: Resolved,7/20/2023
1622,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),7/17/2023
1622,Er. Akhilesh Mishra (Assigned),7/18/2023
1622,Bablu Prasad (Visits the Place),7/18/2023
1622,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/18/2023
1622,Revisit the location,7/18/2023
1622,Status: Resolved,7/19/2023
1623,Welding Work (Request received),7/17/2023
1623,Er. Avinash Mishra (Assigned),7/18/2023
1623,Arjun Singh  (Visits the Place),7/18/2023
1623,"Civil, welding rod 10 No. (Indent the item)",7/18/2023
1623,Revisit the location,7/18/2023
1623,Status: Resolved,7/19/2023
1624,Carpentry (Request received),7/17/2023
1624,Er. Manik Chandra (Assigned),7/18/2023
1624,Rama Shanker Vishwakarma (Visits the Place),7/18/2023
1624,"Common, Common, RCC Nail-1inch, Wooden screw 30/8 (2Kg.) (Indent the item)",7/18/2023
1624,Revisit the location,7/18/2023
1624,Status: Resolved,7/19/2023
1625,Civil Work (White Washing & Painting) (Request received),6/9/2023
1625,Er. Avinash Mishra (Assigned),7/18/2023
1625,Manish (Visits the Place),7/18/2023
1625,"Civil, Civil, Plumbing, Oil bound distemper White, Strainer Yellow, Duster-Poochha (2'x2') (Indent the item)",7/18/2023
1625,Revisit the location,7/18/2023
1625,Status: Resolved,7/19/2023
1626,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),7/19/2023
1626,Er. Akhilesh Mishra (Assigned),7/19/2023
1626,Ravi Prakash (Visits the Place),7/19/2023
1626,"Electrical, TOP 6 amp 3 pin  (Indent the item)",7/19/2023
1626,Revisit the location,7/19/2023
1626,Status: Resolved,7/20/2023
1627,Carpentry (Request received),7/19/2023
1627,Er. Manik Chandra (Assigned),7/19/2023
1627,Beni (Visits the Place),7/19/2023
1627,"Carpenter, LL Bihari Kabja (Indent the item)",7/19/2023
1627,Revisit the location,7/19/2023
1627,Status: Resolved,7/20/2023
1628,Civil Work (Mason) (Request received),7/18/2023
1628,Er. Avinash Mishra (Assigned),7/19/2023
1628,Beni (Visits the Place),7/19/2023
1628,"Civil, Wall Putty (Indent the item)",7/19/2023
1628,Revisit the location,7/19/2023
1628,Status: Resolved,7/20/2023
1629,Electrical (Office/Academics/Hostels) (Request received),7/18/2023
1629,Er. Satya Prakash Sahu (Assigned),7/19/2023
1629,Balkrishna (Visits the Place),7/19/2023
1629,"Electrical, Line Tester, Taparia (Indent the item)",7/19/2023
1629,Revisit the location,7/19/2023
1629,Status: Resolved,7/20/2023
1630,Electrical (Office/Academics/Hostels) (Request received),7/17/2023
1630,Er. Satya Prakash Sahu (Assigned),7/19/2023
1630,Rajendra Prasad (Visits the Place),7/19/2023
1630,"Electrical, extension board spike guard (Indent the item)",7/19/2023
1630,Revisit the location,7/19/2023
1630,Status: Resolved,7/20/2023
1631,Electrical (Office/Academics/Hostels) (Request received),7/17/2023
1631,Er. Satya Prakash Sahu (Assigned),7/19/2023
1631,Revisit the location,7/19/2023
1631,Status: Resolved,7/20/2023
1632,Electrical (Office/Academics/Hostels) (Request received),7/18/2023
1632,Er. Satya Prakash Sahu (Assigned),7/19/2023
1632,Pankaj Singh  (Visits the Place),7/19/2023
1632,"Electrical, extension board spike guard (Indent the item)",7/19/2023
1632,Revisit the location,7/19/2023
1632,Status: Resolved,7/20/2023
1633,Electrical (Office/Academics/Hostels) (Request received),7/14/2023
1633,Er. Satya Prakash Sahu (Assigned),7/19/2023
1633,Pankaj Singh  (Visits the Place),7/19/2023
1633,"Electrical, 10W LED Batten fitting, Crompton (Indent the item)",7/19/2023
1633,Revisit the location,7/19/2023
1633,Status: Resolved,7/20/2023
1634,Electrical (Office/Academics/Hostels) (Request received),7/13/2023
1634,Er. Satya Prakash Sahu (Assigned),7/19/2023
1634,Pankaj Singh  (Visits the Place),7/19/2023
1634,"Electrical, Electrical, 100W Normal Bulb, B-22, PVC Tape roll (Indent the item)",7/19/2023
1634,Revisit the location,7/19/2023
1634,Status: Resolved,7/20/2023
1635,Civil Work (White Washing & Painting) (Request received),5/29/2023
1635,Er. Avinash Mishra (Assigned),7/19/2023
1635,Manish (Visits the Place),7/19/2023
1635,"Civil, Civil, Carpenter, Wall Putty, POP, acrylic foam tap (5 Cm) (Indent the item)",7/19/2023
1635,Revisit the location,7/19/2023
1635,Status: Resolved,7/20/2023
1636,Civil Work (White Washing & Painting) (Request received),7/17/2023
1636,Er. Avinash Mishra (Assigned),7/19/2023
1636,Manish (Visits the Place),7/19/2023
1636,"Civil, Civil, Wall Putty, POP (Indent the item)",7/19/2023
1636,Revisit the location,7/19/2023
1636,Status: Resolved,7/20/2023
1638,Civil Work (White Washing & Painting) (Request received),6/15/2023
1638,Er. Avinash Mishra (Assigned),7/19/2023
1638,Manish (Visits the Place),7/19/2023
1638,"Civil, Civil, Common, Wall Putty, POP, Regmar -120 No. (Indent the item)",7/19/2023
1638,Revisit the location,7/19/2023
1638,Status: Resolved,7/20/2023
1639,Civil Work (White Washing & Painting) (Request received),6/13/2023
1639,Er. Avinash Mishra (Assigned),7/19/2023
1639,Manish (Visits the Place),7/19/2023
1639,"Civil, Civil, Wall Putty, POP (Indent the item)",7/19/2023
1639,Revisit the location,7/19/2023
1639,Status: Resolved,7/20/2023
1640,Civil Work (White Washing & Painting) (Request received),5/31/2023
1640,Er. Avinash Mishra (Assigned),7/19/2023
1640,Manish (Visits the Place),7/19/2023
1640,"Civil, Painting, Terpentine Oil, Red oxide primer (ml) (Indent the item)",7/19/2023
1640,Revisit the location,7/19/2023
1640,Status: Resolved,7/20/2023
1641,Civil Work (White Washing & Painting) (Request received),6/1/2023
1641,Er. Avinash Mishra (Assigned),7/19/2023
1641,Manish (Visits the Place),7/19/2023
1641,"Civil, Civil, Plumbing, Synthetic Enamel Paint Sand Stone, Terpentine Oil, Duster-Poochha (2'x2') (Indent the item)",7/19/2023
1641,Revisit the location,7/19/2023
1641,Status: Resolved,7/20/2023
1642,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),7/19/2023
1642,Er. Akhilesh Mishra (Assigned),7/19/2023
1642,Ravi Prakash (Visits the Place),7/19/2023
1642,"Electrical, Electrical, Electrical, PVC Tape roll, 16 Sq.mm 4 core al. armoured cable, 100 Amp 4 pole MCB L&T (Indent the item)",7/19/2023
1642,Revisit the location,7/19/2023
1642,Status: Resolved,7/20/2023
1643,Plumbing (Request received),7/18/2023
1643,Er. Manik Chandra (Assigned),7/20/2023
1643,Sudama (Visits the Place),7/21/2023
1643,"Plumbing, CI Floor Jally-6inch round (Indent the item)",7/20/2023
1643,Status: Underway,7/15/2023
1644,Plumbing (Request received),7/15/2023
1644,Er. Manik Chandra (Assigned),7/20/2023
1644,Sudama (Visits the Place),7/20/2023
1644,"Plumbing, Taplon Tape Roll (Indent the item)",7/20/2023
1644,Revisit the location,7/20/2023
1644,Status: Resolved,7/21/2023
1645,Plumbing (Request received),7/15/2023
1645,Er. Manik Chandra (Assigned),7/20/2023
1645,Sudama (Visits the Place),7/20/2023
1645,"Plumbing, Plumbing, PVC Ball Cock Set-1inch, Taplon Tape Roll (Indent the item)",7/20/2023
1645,Revisit the location,7/20/2023
1645,Status: Resolved,7/21/2023
1646,Plumbing (Request received),7/15/2023
1646,Er. Manik Chandra (Assigned),7/20/2023
1646,Sudama (Visits the Place),7/20/2023
1646,"Plumbing, Plumbing, Cistern Washer-1/2inch, Tap Spindle L&K (Indent the item)",7/20/2023
1646,Revisit the location,7/20/2023
1646,Status: Resolved,7/21/2023
1647,Plumbing (Request received),7/14/2023
1647,Er. Manik Chandra (Assigned),7/20/2023
1647,Sudama (Visits the Place),7/20/2023
1647,"Plumbing, Plumbing, White Cement, Urinal Partition Ceramic (28x14)  Inch, cera (Indent the item)",7/20/2023
1647,Revisit the location,7/20/2023
1647,Status: Resolved,7/21/2023
1648,Plumbing (Request received),7/18/2023
1648,Er. Manik Chandra (Assigned),7/20/2023
1648,Santosh Kumar  (Visits the Place),7/20/2023
1648,"Plumbing, Plumbing, Plumbing, Tap Spindle- Something special, Taplon Tape Roll, Shaver head (Indent the item)",7/20/2023
1648,Revisit the location,7/20/2023
1648,Status: Resolved,7/21/2023
1649,Plumbing (Request received),7/17/2023
1649,Er. Manik Chandra (Assigned),7/20/2023
1649,Santosh Kumar  (Visits the Place),7/20/2023
1649,"Plumbing, Plumbing, Taplon Tape Roll, cistern ball cock ball-2"" (Indent the item)",7/20/2023
1649,Revisit the location,7/20/2023
1649,Status: Resolved,7/21/2023
1650,Plumbing (Request received),7/17/2023
1650,Er. Manik Chandra (Assigned),7/20/2023
1650,Santosh Kumar  (Visits the Place),7/20/2023
1650,"Plumbing, White Cement (Indent the item)",7/20/2023
1650,Revisit the location,7/20/2023
1650,Status: Resolved,7/21/2023
1651,Fan Workshop (Request received),7/20/2023
1651,Er. Akhilesh Mishra (Assigned),7/20/2023
1651,Ravi Prakash (Visits the Place),7/20/2023
1651,"Fan, Fan, Fan, Plumbing, Bearing-6201, Varnish, Bearing-6202, Grease (Indent the item)",7/20/2023
1651,Revisit the location,7/20/2023
1651,Status: Resolved,7/21/2023
1652,Fan Workshop (Request received),7/20/2023
1652,Er. Akhilesh Mishra (Assigned),7/20/2023
1652,Ravi Prakash (Visits the Place),7/20/2023
1652,"Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Plumbing, Plumbing, Bearing-6201, Capacitor 2.5 MFD x, 10/76 two core twisted wire, PVC 7 No. White, Glass Sleeving No-1 (1 mtr. length), Glass Sleeving No.2 (1 mtr. length), Varnish, Winding Wire-35 No., Bearing-6202, Old Dhoti, Grease (Indent the item)",7/20/2023
1652,Revisit the location,7/20/2023
1652,Status: Resolved,7/21/2023
1653,Fan Workshop (Request received),7/20/2023
1653,Er. Akhilesh Mishra (Assigned),7/20/2023
1653,Ravi Prakash (Visits the Place),7/20/2023
1653,"Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Plumbing, Bearing-6201, 10/76 two core twisted wire, PVC 7 No. White, Glass Sleeving No-1 (1 mtr. length), Glass Sleeving No.2 (1 mtr. length), Varnish, Winding Wire-35 No., Bearing-6202, Grease (Indent the item)",7/20/2023
1653,Revisit the location,7/20/2023
1653,Status: Resolved,7/21/2023
1654,Carpentry (Request received),7/18/2023
1654,Er. Manik Chandra (Assigned),7/20/2023
1654,Rama Shanker Vishwakarma (Visits the Place),7/20/2023
1654,"Common, black screw 0.75"", 20 mm (Indent the item)",7/20/2023
1654,Revisit the location,7/20/2023
1654,Status: Resolved,7/21/2023
1655,Carpentry (Request received),7/17/2023
1655,Er. Manik Chandra (Assigned),7/20/2023
1655,Rama Shanker Vishwakarma (Visits the Place),7/20/2023
1655,"Common, Black screw 1.25"", 32 mm (Indent the item)",7/20/2023
1655,Revisit the location,7/20/2023
1655,Status: Resolved,7/21/2023
1656,Carpentry (Request received),7/10/2023
1656,Er. Manik Chandra (Assigned),7/20/2023
1656,Beni (Visits the Place),7/20/2023
1656,"Civil, Wiremesh 3 ft. Width (Indent the item)",7/20/2023
1656,Revisit the location,7/20/2023
1656,Status: Resolved,7/21/2023
1657,Carpentry (Request received),7/12/2023
1657,Er. Manik Chandra (Assigned),7/20/2023
1657,Beni (Visits the Place),7/20/2023
1657,"Common, Carpenter, Nails-3/4inch -17 No., Mirror (Indent the item)",7/20/2023
1657,Revisit the location,7/20/2023
1657,Status: Resolved,7/21/2023
1658,Carpentry (Request received),7/13/2023
1658,Er. Manik Chandra (Assigned),7/20/2023
1658,Beni (Visits the Place),7/20/2023
1658,"Carpenter, Mirror (Indent the item)",7/20/2023
1658,Revisit the location,7/20/2023
1658,Status: Resolved,7/21/2023
1659,Carpentry (Request received),7/14/2023
1659,Er. Manik Chandra (Assigned),7/20/2023
1659,Beni (Visits the Place),7/20/2023
1659,"Carpenter, Common, Common, Al. Aldrop-10inch, Screw steel-25/8, Screw Steel-20x8 (Indent the item)",7/20/2023
1659,Revisit the location,7/20/2023
1659,Status: Resolved,7/21/2023
1660,Carpentry (Request received),7/16/2023
1660,Er. Manik Chandra (Assigned),7/20/2023
1660,Beni (Visits the Place),7/20/2023
1660,"Carpenter, Common, Door Closer-Godrej, Screw steel-25/8 (Indent the item)",7/20/2023
1660,Revisit the location,7/20/2023
1660,Status: Resolved,7/21/2023
1661,Carpentry (Request received),7/18/2023
1661,Er. Manik Chandra (Assigned),7/20/2023
1661,Beni (Visits the Place),7/20/2023
1661,"Carpenter, 12 MM Old Ply (Indent the item)",7/20/2023
1661,Revisit the location,7/20/2023
1661,Status: Resolved,7/21/2023
1662,Carpentry (Request received),7/17/2023
1662,Er. Manik Chandra (Assigned),7/20/2023
1662,Beni (Visits the Place),7/20/2023
1662,"Common, Common, Black screw 1.25"", 32 mm, Black Screw 2"" 50 mm (Indent the item)",7/20/2023
1662,Revisit the location,7/20/2023
1662,Status: Resolved,7/21/2023
1664,Carpentry (Request received),7/17/2023
1664,Er. Manik Chandra (Assigned),7/20/2023
1664,Revisit the location,7/20/2023
1664,Status: Resolved,7/21/2023
1665,Carpentry (Request received),7/17/2023
1665,Er. Manik Chandra (Assigned),7/20/2023
1665,Beni (Visits the Place),7/20/2023
1665,Revisit the location,7/20/2023
1665,Status: Resolved,7/21/2023
1666,Carpentry (Request received),7/17/2023
1666,Er. Manik Chandra (Assigned),7/20/2023
1666,Ramanand (Visits the Place),7/20/2023
1666,"Common, Common, Screw steel-25/8, PVC Gully- WP 50 (Indent the item)",7/20/2023
1666,Revisit the location,7/20/2023
1666,Status: Resolved,7/21/2023
1667,Carpentry (Request received),7/14/2023
1667,Er. Manik Chandra (Assigned),7/20/2023
1667,Ramanand (Visits the Place),7/20/2023
1667,"Carpenter, Common, LL Bihari Kabja, Screw Steel-35/4 (Indent the item)",7/20/2023
1667,Revisit the location,7/20/2023
1667,Status: Resolved,7/21/2023
1669,Carpentry (Request received),7/14/2023
1669,Er. Manik Chandra (Assigned),7/20/2023
1669,Ramanand (Visits the Place),7/20/2023
1669,"Carpenter, Mini Almunium Lock 6 Lever (Indent the item)",7/20/2023
1669,Revisit the location,7/20/2023
1669,Status: Resolved,7/21/2023
1670,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),7/18/2023
1670,Er. Akhilesh Mishra (Assigned),7/20/2023
1670,Bablu Prasad (Visits the Place),7/20/2023
1670,"Electrical, Electrical, PVC Tape roll, 4 sq. mm wire old (Indent the item)",7/20/2023
1670,Revisit the location,7/20/2023
1670,Status: Resolved,7/21/2023
1671,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),7/18/2023
1671,Er. Akhilesh Mishra (Assigned),7/20/2023
1671,Bablu Prasad (Visits the Place),7/20/2023
1671,"Electrical, 10W LED Batten fitting, Crompton (Indent the item)",7/20/2023
1671,Revisit the location,7/20/2023
1671,Status: Resolved,7/21/2023
1672,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),7/20/2023
1672,Er. Akhilesh Mishra (Assigned),7/20/2023
1672,Bablu Prasad (Visits the Place),7/20/2023
1672,"Electrical, Switch 16 amp  anchor 4 hole (Indent the item)",7/20/2023
1672,Revisit the location,7/20/2023
1672,Status: Resolved,7/21/2023
1673,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),7/19/2023
1673,Er. Akhilesh Mishra (Assigned),7/20/2023
1673,Anand Singh (Visits the Place),7/20/2023
1673,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/20/2023
1673,Revisit the location,7/20/2023
1673,Status: Resolved,7/21/2023
1674,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),7/19/2023
1674,Er. Akhilesh Mishra (Assigned),7/20/2023
1674,Anand Singh (Visits the Place),7/20/2023
1674,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/20/2023
1674,Revisit the location,7/20/2023
1674,Status: Resolved,7/21/2023
1675,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),7/19/2023
1675,Er. Akhilesh Mishra (Assigned),7/20/2023
1675,Anand Singh (Visits the Place),7/20/2023
1675,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/20/2023
1675,Revisit the location,7/20/2023
1675,Status: Resolved,7/21/2023
1676,Electrical (Office/Academics/Hostels) (Request received),7/16/2023
1676,Er. Satya Prakash Sahu (Assigned),7/20/2023
1676,Vinod Yadav (Visits the Place),7/20/2023
1676,"Electrical, Switch 6 Amp anchor, Piano type (Indent the item)",7/20/2023
1676,Revisit the location,7/20/2023
1676,Status: Resolved,7/21/2023
1677,Electrical (Office/Academics/Hostels) (Request received),7/19/2023
1677,Er. Satya Prakash Sahu (Assigned),7/20/2023
1677,Vinod Yadav (Visits the Place),7/20/2023
1677,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/20/2023
